name,tree,repl,model,modelq
HA,rtree100_bl0.3_rep1,17,cpREV+G4,2
HA,rtree100_bl0.3_rep1,17,DCMut+F+I,3
HA,rtree100_bl0.3_rep1,17,mtREV+F,4
HA,rtree100_bl0.3_rep1,17,mtART,5
HA,rtree100_bl0.3_rep1,18,JTT+F+I+G4,1
HA,rtree100_bl0.3_rep1,18,FLU+F+I+G4,2
HA,rtree100_bl0.3_rep1,18,PMB+F,3
HA,rtree100_bl0.3_rep1,18,mtMet+I+G4,4
HA,rtree100_bl0.3_rep1,18,mtART,5
HA,rtree100_bl0.3_rep1,19,JTT+F+G4,1
HA,rtree100_bl0.3_rep1,19,VT+F+I,2
HA,rtree100_bl0.3_rep1,19,PMB+I,3
HA,rtree100_bl0.3_rep1,19,mtMet+I+G4,4
HA,rtree100_bl0.3_rep1,19,mtART+I,5
HA,rtree100_bl0.3_rep1,20,JTT+F+G4,1
HA,rtree100_bl0.3_rep1,20,FLU+F+G4,2
HA,rtree100_bl0.3_rep1,20,mtVer+F+I+G4,3
HA,rtree100_bl0.3_rep1,20,mtMet+I+G4,4
HA,rtree100_bl0.3_rep1,20,mtART,5
HA,rtree100_bl1.5_rep1,1,VT+F+G4,1
HA,rtree100_bl1.5_rep1,1,cpREV+G4,2
HA,rtree100_bl1.5_rep1,1,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,1,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,1,mtART,5
HA,rtree100_bl1.5_rep1,2,VT+F+G4,1
HA,rtree100_bl1.5_rep1,2,PMB,2
HA,rtree100_bl1.5_rep1,2,DCMut+G4,3
HA,rtree100_bl1.5_rep1,2,FLU,4
HA,rtree100_bl1.5_rep1,2,mtART,5
HA,rtree100_bl1.5_rep1,3,VT+F+G4,1
HA,rtree100_bl1.5_rep1,3,cpREV+G4,2
HA,rtree100_bl1.5_rep1,3,rtREV+G4,3
HA,rtree100_bl1.5_rep1,3,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,3,mtART,5
HA,rtree100_bl1.5_rep1,4,VT+F+G4,1
HA,rtree100_bl1.5_rep1,4,Blosum62+F,2
HA,rtree100_bl1.5_rep1,4,Dayhoff+G4,3
HA,rtree100_bl1.5_rep1,4,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,4,mtART,5
HA,rtree100_bl1.5_rep1,5,VT+F+G4,1
HA,rtree100_bl1.5_rep1,5,Blosum62+F,2
HA,rtree100_bl1.5_rep1,5,LG+F,3
HA,rtree100_bl1.5_rep1,5,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,5,mtART,5
HA,rtree100_bl1.5_rep1,6,VT+F+G4,1
HA,rtree100_bl1.5_rep1,6,cpREV+G4,2
HA,rtree100_bl1.5_rep1,6,DCMut+G4,3
HA,rtree100_bl1.5_rep1,6,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,6,mtART,5
HA,rtree100_bl1.5_rep1,7,VT+F+G4,1
HA,rtree100_bl1.5_rep1,7,Blosum62+F,2
HA,rtree100_bl1.5_rep1,7,LG+F,3
HA,rtree100_bl1.5_rep1,7,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,7,mtART,5
HA,rtree100_bl1.5_rep1,8,VT+F+G4,1
HA,rtree100_bl1.5_rep1,8,Blosum62+F,2
HA,rtree100_bl1.5_rep1,8,DCMut+F,3
HA,rtree100_bl1.5_rep1,8,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,8,mtART,5
HA,rtree100_bl1.5_rep1,9,VT+F+G4,1
HA,rtree100_bl1.5_rep1,9,Blosum62+F,2
HA,rtree100_bl1.5_rep1,9,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,9,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,9,mtART,5
HA,rtree100_bl1.5_rep1,10,VT+F+G4,1
HA,rtree100_bl1.5_rep1,10,Blosum62+F,2
HA,rtree100_bl1.5_rep1,10,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,10,FLU,4
HA,rtree100_bl1.5_rep1,10,mtART,5
HA,rtree100_bl1.5_rep1,11,VT+F+G4,1
HA,rtree100_bl1.5_rep1,11,PMB,2
HA,rtree100_bl1.5_rep1,11,rtREV+G4,3
HA,rtree100_bl1.5_rep1,11,FLU,4
HA,rtree100_bl1.5_rep1,11,mtART,5
HA,rtree100_bl1.5_rep1,12,VT+F+G4,1
HA,rtree100_bl1.5_rep1,12,cpREV+G4,2
HA,rtree100_bl1.5_rep1,12,Dayhoff+G4,3
HA,rtree100_bl1.5_rep1,12,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,12,mtART,5
HA,rtree100_bl1.5_rep1,13,VT+F+G4,1
HA,rtree100_bl1.5_rep1,13,Blosum62+F,2
HA,rtree100_bl1.5_rep1,13,DCMut+F,3
HA,rtree100_bl1.5_rep1,13,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,13,mtART,5
HA,rtree100_bl1.5_rep1,14,VT+F+G4,1
HA,rtree100_bl1.5_rep1,14,Blosum62+F,2
HA,rtree100_bl1.5_rep1,14,DCMut+F,3
HA,rtree100_bl1.5_rep1,14,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,14,mtART,5
HA,rtree100_bl1.5_rep1,15,VT+F+G4,1
HA,rtree100_bl1.5_rep1,15,PMB,2
HA,rtree100_bl1.5_rep1,15,DCMut+F,3
HA,rtree100_bl1.5_rep1,15,FLU,4
HA,rtree100_bl1.5_rep1,15,mtART,5
HA,rtree100_bl1.5_rep1,16,VT+F+G4,1
HA,rtree100_bl1.5_rep1,16,Blosum62+F,2
HA,rtree100_bl1.5_rep1,16,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,16,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,16,mtART,5
HA,rtree100_bl1.5_rep1,17,VT+F+G4,1
HA,rtree100_bl1.5_rep1,17,Blosum62+F,2
HA,rtree100_bl1.5_rep1,17,DCMut+F,3
HA,rtree100_bl1.5_rep1,17,FLU,4
HA,rtree100_bl1.5_rep1,17,mtART,5
HA,rtree100_bl1.5_rep1,18,VT+F+G4,1
HA,rtree100_bl1.5_rep1,18,Blosum62+F,2
HA,rtree100_bl1.5_rep1,18,DCMut+F,3
HA,rtree100_bl1.5_rep1,18,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,18,mtART,5
HA,rtree100_bl1.5_rep1,19,VT+F+G4,1
HA,rtree100_bl1.5_rep1,19,Blosum62+F,2
HA,rtree100_bl1.5_rep1,19,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,19,FLU,4
HA,rtree100_bl1.5_rep1,19,mtART,5
HA,rtree100_bl1.5_rep1,20,VT+F+G4,1
HA,rtree100_bl1.5_rep1,20,Blosum62+F,2
HA,rtree100_bl1.5_rep1,20,rtREV+G4,3
HA,rtree100_bl1.5_rep1,20,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,20,mtART,5
HA,rtree100_bl3_rep1,1,PMB+F+G4,1
HA,rtree100_bl3_rep1,1,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,1,Dayhoff+G4,3
HA,rtree100_bl3_rep1,1,DCMut,4
HA,rtree100_bl3_rep1,1,mtART,5
HA,rtree100_bl3_rep1,2,PMB+F+G4,1
HA,rtree100_bl3_rep1,2,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,2,Dayhoff+F,3
HA,rtree100_bl3_rep1,2,HIVb,4
HA,rtree100_bl3_rep1,2,mtART,5
HA,rtree100_bl3_rep1,3,PMB+F+G4,1
HA,rtree100_bl3_rep1,3,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,3,DCMut+F,3
HA,rtree100_bl3_rep1,3,HIVb,4
HA,rtree100_bl3_rep1,3,mtART,5
HA,rtree100_bl3_rep1,4,PMB+F+G4,1
HA,rtree100_bl3_rep1,4,WAG+F,2
HA,rtree100_bl3_rep1,4,Dayhoff+F,3
HA,rtree100_bl3_rep1,4,HIVb,4
HA,rtree100_bl3_rep1,4,mtART,5
HA,rtree100_bl3_rep1,5,PMB+F+G4,1
HA,rtree100_bl3_rep1,5,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,5,Dayhoff+F,3
HA,rtree100_bl3_rep1,5,mtZOA+G4,4
HA,rtree100_bl3_rep1,5,mtART,5
HA,rtree100_bl3_rep1,6,PMB+F+G4,1
HA,rtree100_bl3_rep1,6,cpREV+G4,2
HA,rtree100_bl3_rep1,6,Dayhoff+F,3
HA,rtree100_bl3_rep1,6,mtREV+G4,4
HA,rtree100_bl3_rep1,6,mtART,5
HA,rtree100_bl3_rep1,7,PMB+F+G4,1
HA,rtree100_bl3_rep1,7,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,7,LG+F,3
HA,rtree100_bl3_rep1,7,mtMet+F,4
HA,rtree100_bl3_rep1,7,mtART,5
HA,rtree100_bl3_rep1,8,PMB+F+G4,1
HA,rtree100_bl3_rep1,8,PMB,2
HA,rtree100_bl3_rep1,8,HIVb+G4,3
HA,rtree100_bl3_rep1,8,Dayhoff,4
HA,rtree100_bl3_rep1,8,mtART,5
HA,rtree100_bl3_rep1,9,PMB+F+G4,1
HA,rtree100_bl3_rep1,9,cpREV+G4,2
HA,rtree100_bl3_rep1,9,DCMut+F,3
HA,rtree100_bl3_rep1,9,HIVb,4
HA,rtree100_bl3_rep1,9,mtART,5
HA,rtree100_bl3_rep1,10,PMB+F+G4,1
HA,rtree100_bl3_rep1,10,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,10,Dayhoff+F,3
HA,rtree100_bl3_rep1,10,mtMet+F,4
HA,rtree100_bl3_rep1,10,mtART,5
HA,rtree100_bl3_rep1,11,PMB+F+G4,1
HA,rtree100_bl3_rep1,11,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,11,HIVb+G4,3
HA,rtree100_bl3_rep1,11,HIVb,4
HA,rtree100_bl3_rep1,11,mtART,5
HA,rtree100_bl3_rep1,12,PMB+F+G4,1
HA,rtree100_bl3_rep1,12,PMB,2
HA,rtree100_bl3_rep1,12,HIVb+G4,3
HA,rtree100_bl3_rep1,12,Dayhoff,4
HA,rtree100_bl3_rep1,12,mtART,5
HA,rtree100_bl3_rep1,13,PMB+F+G4,1
HA,rtree100_bl3_rep1,13,PMB,2
HA,rtree100_bl3_rep1,13,HIVw+F+G4,3
HA,rtree100_bl3_rep1,13,mtREV+G4,4
HA,rtree100_bl3_rep1,13,mtART,5
HA,rtree100_bl3_rep1,14,PMB+F+G4,1
HA,rtree100_bl3_rep1,14,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,14,HIVw+F+G4,3
HA,rtree100_bl3_rep1,14,Dayhoff,4
HA,rtree100_bl3_rep1,14,mtART,5
HA,rtree100_bl3_rep1,15,PMB+F+G4,1
HA,rtree100_bl3_rep1,15,PMB,2
HA,rtree100_bl3_rep1,15,mtVer+F+G4,3
HA,rtree100_bl3_rep1,15,mtMet+F,4
HA,rtree100_bl3_rep1,15,mtART,5
HA,rtree100_bl3_rep1,16,PMB+F+G4,1
HA,rtree100_bl3_rep1,16,PMB,2
HA,rtree100_bl3_rep1,16,HIVb+G4,3
HA,rtree100_bl3_rep1,16,Dayhoff,4
HA,rtree100_bl3_rep1,16,mtART,5
HA,rtree100_bl3_rep1,17,PMB+F+G4,1
HA,rtree100_bl3_rep1,17,cpREV+G4,2
HA,rtree100_bl3_rep1,17,mtVer+F+G4,3
HA,rtree100_bl3_rep1,17,Dayhoff,4
HA,rtree100_bl3_rep1,17,mtART,5
HA,rtree100_bl3_rep1,18,PMB+F+G4,1
HA,rtree100_bl3_rep1,18,PMB,2
HA,rtree100_bl3_rep1,18,HIVb+G4,3
HA,rtree100_bl3_rep1,18,HIVb,4
HA,rtree100_bl3_rep1,18,mtART,5
HA,rtree100_bl3_rep1,19,PMB+F+G4,1
HA,rtree100_bl3_rep1,19,mtInv+F+G4,2
HA,rtree100_bl3_rep1,19,WAG,3
HA,rtree100_bl3_rep1,19,DCMut,4
HA,rtree100_bl3_rep1,19,mtART,5
HA,rtree100_bl3_rep1,20,PMB+F+G4,1
HA,rtree100_bl3_rep1,20,JTTDCMut+G4,2
HA,rtree100_bl3_rep1,20,DCMut+F,3
HA,rtree100_bl3_rep1,20,Dayhoff,4
HA,rtree100_bl3_rep1,20,mtART,5
HIV,rtree100_bl0.3_rep1,1,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,1,VT,2
HIV,rtree100_bl0.3_rep1,1,LG+F+G4,3
HIV,rtree100_bl0.3_rep1,1,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,1,mtART,5
HIV,rtree100_bl0.3_rep1,2,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,2,VT,2
HIV,rtree100_bl0.3_rep1,2,Dayhoff+G4,3
HIV,rtree100_bl0.3_rep1,2,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,2,mtART,5
HIV,rtree100_bl0.3_rep1,3,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,3,VT,2
HIV,rtree100_bl0.3_rep1,3,mtMet+F+G4,3
HIV,rtree100_bl0.3_rep1,3,mtREV+F,4
HIV,rtree100_bl0.3_rep1,3,mtART,5
HIV,rtree100_bl0.3_rep1,4,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,4,WAG,2
HIV,rtree100_bl0.3_rep1,4,HIVw+G4,3
HIV,rtree100_bl0.3_rep1,4,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,4,mtART,5
HIV,rtree100_bl0.3_rep1,5,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,5,VT,2
HIV,rtree100_bl0.3_rep1,5,Dayhoff+G4,3
HIV,rtree100_bl0.3_rep1,5,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,5,mtART,5
HIV,rtree100_bl0.3_rep1,6,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,6,VT,2
HIV,rtree100_bl0.3_rep1,6,mtVer+F+G4,3
HIV,rtree100_bl0.3_rep1,6,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,6,mtART,5
HIV,rtree100_bl0.3_rep1,7,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,7,HIVw+F,2
HIV,rtree100_bl0.3_rep1,7,FLU+G4,3
HIV,rtree100_bl0.3_rep1,7,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,7,mtART,5
HIV,rtree100_bl0.3_rep1,8,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,8,cpREV+F+G4,2
HIV,rtree100_bl0.3_rep1,8,HIVw+G4,3
HIV,rtree100_bl0.3_rep1,8,mtREV+F,4
HIV,rtree100_bl0.3_rep1,8,mtART,5
HIV,rtree100_bl0.3_rep1,9,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,9,HIVw+F,2
HIV,rtree100_bl0.3_rep1,9,HIVw+G4,3
HIV,rtree100_bl0.3_rep1,9,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,9,mtART,5
HIV,rtree100_bl0.3_rep1,10,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,10,VT,2
HIV,rtree100_bl0.3_rep1,10,LG+F,3
HIV,rtree100_bl0.3_rep1,10,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,10,mtART,5
HIV,rtree100_bl0.3_rep1,11,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,11,WAG,2
HIV,rtree100_bl0.3_rep1,11,HIVw+G4,3
HIV,rtree100_bl0.3_rep1,11,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,11,mtART,5
HIV,rtree100_bl0.3_rep1,12,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,12,cpREV+F+G4,2
HIV,rtree100_bl0.3_rep1,12,DCMut+G4,3
HIV,rtree100_bl0.3_rep1,12,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,12,mtART,5
HIV,rtree100_bl0.3_rep1,13,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,13,HIVw+F,2
HIV,rtree100_bl0.3_rep1,13,Dayhoff+G4,3
HIV,rtree100_bl0.3_rep1,13,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,13,mtART,5
HIV,rtree100_bl0.3_rep1,14,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,14,WAG,2
HIV,rtree100_bl0.3_rep1,14,DCMut+G4,3
HIV,rtree100_bl0.3_rep1,14,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,14,mtART,5
HIV,rtree100_bl0.3_rep1,15,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,15,VT,2
HIV,rtree100_bl0.3_rep1,15,Dayhoff+G4,3
HIV,rtree100_bl0.3_rep1,15,mtREV+F,4
HIV,rtree100_bl0.3_rep1,15,mtART,5
HIV,rtree100_bl0.3_rep1,16,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,16,HIVw+F,2
HIV,rtree100_bl0.3_rep1,16,DCMut+G4,3
HIV,rtree100_bl0.3_rep1,16,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,16,mtART,5
HIV,rtree100_bl0.3_rep1,17,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,17,WAG,2
HIV,rtree100_bl0.3_rep1,17,DCMut+G4,3
HIV,rtree100_bl0.3_rep1,17,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,17,mtART,5
HIV,rtree100_bl0.3_rep1,18,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,18,WAG,2
HIV,rtree100_bl0.3_rep1,18,mtVer+F+G4,3
HIV,rtree100_bl0.3_rep1,18,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,18,mtART,5
HIV,rtree100_bl0.3_rep1,19,JTT+F+G4,1
HIV,rtree100_bl0.3_rep1,19,HIVw+F,2
HIV,rtree100_bl0.3_rep1,19,LG+F+G4,3
HIV,rtree100_bl0.3_rep1,19,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,19,mtART,5
HIV,rtree100_bl0.3_rep1,20,JTT+F+I+G4,1
HIV,rtree100_bl0.3_rep1,20,HIVw+F+I,2
HIV,rtree100_bl0.3_rep1,20,DCMut+I+G4,3
HIV,rtree100_bl0.3_rep1,20,rtREV+G4,4
HIV,rtree100_bl0.3_rep1,20,mtART,5
HIV,rtree100_bl1.5_rep1,1,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,1,DCMut+F,2
HIV,rtree100_bl1.5_rep1,1,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,1,DCMut,4
HIV,rtree100_bl1.5_rep1,1,mtART,5
HIV,rtree100_bl1.5_rep1,2,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,2,cpREV+F,2
HIV,rtree100_bl1.5_rep1,2,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,2,mtZOA+F,4
HIV,rtree100_bl1.5_rep1,2,mtART,5
HIV,rtree100_bl1.5_rep1,3,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,3,JTT+G4,2
HIV,rtree100_bl1.5_rep1,3,Blosum62,3
HIV,rtree100_bl1.5_rep1,3,mtZOA+F,4
HIV,rtree100_bl1.5_rep1,3,mtART,5
HIV,rtree100_bl1.5_rep1,4,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,4,FLU+F+G4,2
HIV,rtree100_bl1.5_rep1,4,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,4,DCMut,4
HIV,rtree100_bl1.5_rep1,4,mtART,5
HIV,rtree100_bl1.5_rep1,5,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,5,JTTDCMut+G4,2
HIV,rtree100_bl1.5_rep1,5,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,5,DCMut,4
HIV,rtree100_bl1.5_rep1,5,mtART,5
HIV,rtree100_bl1.5_rep1,6,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,6,JTTDCMut+G4,2
HIV,rtree100_bl1.5_rep1,6,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,6,DCMut,4
HIV,rtree100_bl1.5_rep1,6,mtART,5
HIV,rtree100_bl1.5_rep1,7,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,7,JTTDCMut+G4,2
HIV,rtree100_bl1.5_rep1,7,rtREV+F,3
HIV,rtree100_bl1.5_rep1,7,Dayhoff,4
HIV,rtree100_bl1.5_rep1,7,mtART,5
HIV,rtree100_bl1.5_rep1,8,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,8,FLU+F+G4,2
HIV,rtree100_bl1.5_rep1,8,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,8,Dayhoff,4
HIV,rtree100_bl1.5_rep1,8,mtART,5
HIV,rtree100_bl1.5_rep1,9,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,9,JTTDCMut+G4,2
HIV,rtree100_bl1.5_rep1,9,rtREV+F,3
HIV,rtree100_bl1.5_rep1,9,DCMut,4
HIV,rtree100_bl1.5_rep1,9,mtART,5
HIV,rtree100_bl1.5_rep1,10,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,10,mtInv+F+G4,2
HIV,rtree100_bl1.5_rep1,10,FLU+F,3
HIV,rtree100_bl1.5_rep1,10,mtZOA+F,4
HIV,rtree100_bl1.5_rep1,10,mtART,5
HIV,rtree100_bl1.5_rep1,11,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,11,cpREV+F,2
HIV,rtree100_bl1.5_rep1,11,HIVb+G4,3
HIV,rtree100_bl1.5_rep1,11,DCMut,4
HIV,rtree100_bl1.5_rep1,11,mtART,5
HIV,rtree100_bl1.5_rep1,12,VT+F+G4,1
HIV,rtree100_bl1.5_rep1,12,mtInv+F+G4,2
HIV,rtree100_bl1.5_rep1,12,FLU+F,3
HIV,rtree100_bl1.5_rep1,12,DCMut,4
HIV,rtree100_bl1.5_rep1,12,mtART,5
